Undecided,Age,HomeOwner,Female,Married,HouseholdSize,Income,Education,Church
0,49,1,1,0,1,57.0,18,1
1,58,1,1,1,2,18.0,20,0
0,55,1,1,1,2,27.0,20,1
0,29,0,1,0,4,130.5,8,0
0,53,1,1,1,7,145.0,9,1
1,36,0,1,1,2,148.0,18,0
0,35,1,1,0,5,6.0,12,0
1,47,1,0,1,3,151.0,15,0
1,33,1,1,1,5,34.0,15,1
1,52,1,1,1,3,100.0,15,0
0,52,1,0,1,2,44.0,20,0
1,59,1,1,1,5,73.0,20,0
0,38,1,0,1,2,194.0,15,0
1,58,1,1,1,3,23.0,20,0
0,36,1,0,1,3,144.0,8,0
0,65,0,0,0,3,34.0,8,0
0,48,1,1,1,5,46.0,9,0
1,48,1,1,1,6,78.0,20,0
0,31,1,1,1,3,77.0,18,1
1,38,1,1,1,2,91.0,15,0
0,28,0,1,0,3,14.0,8,1
0,39,1,1,1,3,138.0,8,1
0,21,1,1,1,3,91.0,12,1
0,35,1,1,1,5,39.0,12,0
0,36,0,0,1,2,81.5,8,0
0,29,1,1,1,5,542.0,17,1
1,31,1,1,1,3,78.0,14,0
1,60,1,1,1,4,24.0,20,0
0,45,1,1,0,3,39.0,8,1
0,43,1,1,1,4,182.0,15,1
1,52,1,1,1,4,135.0,16,1
1,72,1,1,1,2,48.0,20,0
1,53,1,1,1,3,49.0,16,1
1,52,1,1,0,5,62.0,16,1
1,25,1,1,1,4,41.0,15,1
0,33,1,1,1,4,87.0,18,1
1,42,1,1,1,4,107.0,18,0
0,34,1,1,1,3,152.0,17,1
0,68,1,0,1,5,15.0,8,1
1,53,1,1,1,3,50.0,15,0
1,42,1,1,1,5,118.0,15,0
1,29,0,1,1,5,85.0,15,1
0,20,1,1,0,1,159.5,18,1
0,26,1,1,1,5,110.0,12,0
0,74,0,1,1,7,26.0,8,0
1,36,1,1,0,1,29.0,15,0
0,43,0,1,1,4,163.0,12,1
1,44,1,1,0,4,104.0,15,0
1,59,1,1,0,1,12.0,20,0
0,36,0,0,0,6,35.0,8,0
1,50,1,0,1,2,53.0,15,0
1,35,1,1,0,3,31.0,15,1
0,57,1,1,0,1,18.0,9,0
0,26,1,1,1,2,292.0,15,0
0,39,0,1,0,1,88.0,18,1
1,51,1,1,0,1,136.5,13,0
0,38,1,1,1,3,9.0,8,1
1,56,1,1,0,2,27.0,16,0
0,57,0,1,1,4,45.0,10,1
1,47,1,1,1,2,116.0,18,0
1,69,1,1,1,5,52.0,8,1
1,68,1,1,1,2,86.0,20,0
1,35,1,1,1,4,169.0,15,1
0,34,1,1,1,2,284.0,15,0
0,36,1,1,0,2,39.0,18,1
0,53,1,1,1,4,5.0,10,0
0,44,1,1,1,5,235.0,12,0
0,36,1,1,1,5,73.0,12,0
1,51,1,1,1,5,152.0,15,1
0,59,1,0,0,1,79.0,20,0
1,56,1,0,0,1,168.0,16,0
1,53,0,1,1,3,193.0,20,0
0,50,1,0,1,2,78.0,18,0
0,48,1,1,1,3,77.0,12,1
1,43,1,1,1,2,52.0,15,1
0,45,1,0,1,3,97.0,8,1
1,69,1,1,0,1,57.0,20,0
0,38,1,1,1,3,42.0,8,0
1,49,1,1,0,2,59.0,20,0
0,36,1,0,1,3,158.0,18,1
0,23,1,1,1,2,130.0,8,1
1,32,1,1,1,2,84.5,15,1
0,47,0,1,0,3,42.0,8,1
0,40,1,1,1,5,354.0,8,1
1,54,1,1,0,1,28.0,16,0
1,57,1,1,1,2,93.0,13,0
1,44,1,1,1,4,168.0,18,0
0,42,0,1,1,7,109.0,8,0
0,29,1,1,1,6,85.0,12,1
1,61,1,1,1,3,138.0,20,0
1,29,1,1,1,7,83.0,15,1
1,29,0,0,1,5,96.0,15,1
0,49,1,1,1,3,105.0,12,1
1,61,0,1,1,4,69.0,20,0
1,27,1,0,1,4,65.0,15,1
0,31,1,1,1,7,25.0,8,0
0,59,1,0,1,3,140.0,8,1
1,42,1,1,1,4,141.0,18,0
0,40,1,1,0,3,174.0,12,0
0,26,1,0,1,2,102.0,8,0
1,44,1,1,1,6,65.0,15,0
0,39,1,1,0,1,8.0,18,1
1,35,1,1,1,2,80.0,15,0
0,33,1,0,1,2,168.0,12,0
0,35,1,0,1,5,216.0,15,0
0,45,1,0,1,4,132.0,20,1
1,53,0,0,1,3,122.0,15,0
1,38,1,1,1,5,21.0,15,0
0,45,0,1,1,2,139.0,18,1
1,33,1,1,1,5,77.0,15,1
1,42,0,1,0,2,28.0,18,0
1,43,1,1,0,4,34.0,15,0
1,58,1,1,1,2,69.0,16,0
0,28,1,1,1,5,22.0,18,1
0,44,0,1,0,1,16.0,8,1
0,74,0,0,1,3,63.0,20,0
0,36,1,0,1,3,135.0,18,1
1,53,1,1,1,3,129.0,20,0
0,55,1,1,1,3,77.0,10,0
1,33,1,1,1,2,9.0,18,0
0,49,0,0,1,3,8.0,9,1
1,38,1,1,0,1,33.0,18,0
0,37,1,1,1,3,133.0,12,0
1,43,1,1,1,2,94.0,15,1
1,26,0,1,0,4,31.0,15,1
1,52,1,1,1,3,74.0,20,0
0,31,1,1,1,5,20.0,8,0
0,50,0,1,0,1,4.0,8,0
1,35,1,1,1,2,61.0,18,0
1,63,0,1,1,4,59.0,20,1
0,37,1,1,0,5,154.0,12,0
0,62,1,0,1,6,57.0,20,0
0,42,1,1,1,5,117.0,8,0
0,27,1,1,1,4,123.0,12,1
1,74,1,1,1,2,90.0,20,0
0,43,1,1,1,5,200.0,15,1
0,34,1,0,1,2,90.0,12,0
0,44,1,1,1,3,46.5,9,0
0,47,1,1,1,3,125.0,20,1
1,67,1,1,1,3,160.0,13,0
1,31,1,1,1,5,107.0,15,0
1,46,1,1,1,5,98.0,13,0
1,64,1,1,1,6,66.0,16,1
0,22,1,1,1,3,13.0,8,1
0,37,1,0,1,3,53.0,12,1
0,36,0,1,1,5,9.0,8,0
1,52,1,0,1,4,166.0,15,0
0,36,1,0,0,1,34.0,8,1
1,37,1,1,1,5,61.0,18,0
0,37,1,1,1,4,155.0,12,1
0,61,0,1,0,1,40.0,20,1
0,37,0,0,0,1,68.0,8,1
0,45,0,1,1,6,210.0,15,0
0,21,1,1,1,5,33.0,17,0
1,41,1,0,1,3,159.0,15,1
1,37,1,0,1,3,56.0,15,1
0,70,0,0,1,3,145.0,20,0
0,36,1,1,1,7,265.0,15,0
1,38,1,1,1,5,110.0,15,0
0,36,1,1,0,1,118.0,18,1
0,38,1,0,0,2,35.0,9,0
1,61,1,1,1,6,133.0,16,0
0,32,0,1,0,5,116.0,12,0
0,25,1,1,1,2,190.0,11,1
0,43,1,1,0,4,54.0,18,1
0,42,1,1,1,4,77.0,12,1
1,49,1,1,1,5,16.0,16,1
1,44,1,1,1,3,103.0,15,1
0,34,1,1,1,2,47.0,17,1
1,47,1,1,1,2,39.0,18,0
0,38,0,1,1,4,99.0,8,0
0,26,1,0,0,2,22.0,18,0
0,61,1,1,0,3,27.0,8,0
0,34,0,1,0,2,39.0,8,0
0,53,0,0,0,1,26.8,8,0
1,61,1,0,1,2,62.0,13,0
0,33,0,1,0,2,47.0,8,0
0,33,0,1,1,3,24.0,8,0
0,49,1,1,0,1,58.5,9,0
0,33,1,0,1,5,58.0,8,0
1,65,0,1,1,3,144.0,20,0
1,24,1,1,1,4,56.0,15,1
1,65,1,1,1,3,24.0,20,0
0,30,1,1,1,3,189.0,12,1
0,46,0,0,0,2,20.0,8,0
0,39,1,1,1,4,29.0,8,0
0,43,1,1,1,3,83.0,18,1
0,34,0,1,0,1,87.5,8,1
0,38,1,0,1,5,218.0,15,1
1,59,1,1,0,2,39.0,20,0
0,27,0,0,0,1,59.0,8,0
0,35,1,1,1,5,110.0,12,1
0,35,0,1,1,3,78.0,12,1
1,42,1,1,1,4,133.0,18,0
0,34,1,1,1,2,194.0,15,1
0,44,0,0,0,1,65.0,8,0
0,52,1,0,1,2,74.0,18,1
0,34,1,1,0,3,47.0,8,1
1,35,1,1,0,3,134.0,18,0
1,36,1,1,1,7,63.0,15,0
1,64,1,1,1,3,46.0,20,0
0,46,0,0,1,2,118.5,8,0
0,42,1,1,0,1,125.0,8,1
0,25,1,1,1,3,148.0,12,0
0,66,1,0,1,2,20.0,20,0
1,37,1,0,1,5,126.0,15,1
0,28,1,1,1,5,144.0,11,1
0,36,1,1,1,6,139.0,12,1
0,53,1,0,0,3,16.0,20,0
0,58,0,1,0,2,111.0,8,1
0,37,1,1,0,3,196.0,12,1
0,32,0,0,1,2,73.0,8,1
1,54,1,1,1,4,119.0,20,0
0,51,1,0,0,3,83.0,18,0
0,31,1,1,0,1,127.0,18,1
1,63,1,0,1,2,39.0,16,0
0,58,1,1,1,4,206.0,13,0
0,23,1,1,1,5,153.0,12,0
0,49,1,1,1,2,56.5,9,0
1,30,1,0,0,5,39.5,14,0
0,58,1,0,1,2,34.0,10,0
1,40,1,1,0,1,64.0,18,0
1,53,1,1,1,4,5.0,16,1
0,32,1,1,0,1,37.0,17,0
0,36,1,1,1,2,114.0,8,0
1,55,1,1,1,2,37.0,18,0
0,43,1,0,0,4,276.0,12,1
1,33,1,1,1,6,81.0,15,0
0,35,1,1,1,3,141.0,12,1
0,67,1,1,1,3,67.0,10,0
0,34,1,1,0,2,9.0,17,0
0,51,1,1,0,1,5.0,8,0
0,55,1,1,1,7,255.0,13,0
1,39,1,0,1,3,60.0,15,1
0,19,1,1,1,7,222.0,8,0
1,49,1,1,1,5,165.0,15,1
1,30,1,0,1,2,72.0,15,0
0,24,1,1,1,5,143.0,12,0
1,47,1,1,1,5,181.0,18,0
1,54,0,1,0,2,57.0,20,0
0,25,0,0,0,1,48.0,8,1
0,35,0,1,0,1,79.5,8,1
0,38,1,0,1,3,186.0,12,0
0,22,1,1,1,5,105.0,12,0
1,53,1,1,1,2,45.0,18,0
0,51,0,0,0,2,115.0,8,1
0,34,1,1,1,5,33.0,18,1
1,39,1,1,1,5,74.0,15,1
0,33,0,1,1,3,64.0,12,1
1,33,1,1,1,2,57.0,15,0
1,36,1,1,1,3,61.0,15,1
1,46,1,1,0,1,35.0,18,0
1,67,1,1,1,4,70.0,20,0
0,46,1,1,1,2,80.5,20,1
0,63,1,0,0,3,15.0,8,1
0,41,1,1,1,2,125.0,18,1
0,43,1,0,1,4,94.0,12,1
0,44,0,0,1,3,20.0,8,0
1,27,1,1,0,3,29.0,15,1
1,65,1,1,0,6,68.0,13,0
0,31,1,0,1,4,175.0,8,1
0,37,0,1,1,3,37.0,12,0
0,45,1,1,1,2,28.0,8,1
0,61,1,1,1,3,58.0,20,1
0,37,0,1,1,5,201.0,12,0
0,42,0,0,0,1,182.0,8,0
0,34,1,1,1,3,82.5,17,0
0,60,1,0,1,4,188.0,8,1
1,36,1,1,1,2,139.0,15,1
1,25,1,1,1,5,127.0,15,1
0,40,0,0,0,1,69.0,9,1
1,38,1,1,1,4,139.0,15,1
1,34,0,1,0,3,78.0,15,0
0,51,1,1,1,3,59.0,12,1
1,56,0,1,0,2,59.0,8,0
1,60,1,1,1,2,65.0,20,0
0,36,1,0,1,5,176.0,12,0
0,38,1,0,1,6,27.0,9,1
0,64,1,1,0,3,24.0,20,1
1,34,1,1,1,6,165.0,15,1
0,27,1,1,1,3,147.5,18,1
0,43,1,0,1,3,29.0,18,1
1,49,1,1,0,3,14.0,20,0
1,46,0,1,1,2,46.5,18,0
0,48,1,1,1,2,20.0,8,0
1,29,1,1,1,3,88.5,15,0
0,36,0,0,1,3,231.0,18,0
1,50,1,1,0,1,4.0,15,0
0,31,1,0,0,1,47.0,17,1
0,66,0,0,0,1,13.0,20,1
0,37,0,1,1,3,102.0,8,0
0,49,1,0,1,2,17.0,20,1
0,36,1,1,1,3,108.0,12,1
0,55,1,1,1,3,45.0,20,1
0,64,1,0,0,6,20.0,20,1
1,40,1,1,1,2,170.0,15,1
0,28,1,0,1,5,151.0,12,1
0,34,1,1,1,5,99.0,8,0
0,42,0,1,1,4,43.5,9,0
1,44,1,1,1,4,113.0,15,0
0,66,1,0,0,1,31.0,10,1
0,46,1,0,0,1,94.0,9,0
0,32,1,1,1,5,50.0,12,1
0,38,0,1,1,6,129.0,12,0
0,34,0,0,1,2,87.0,8,0
0,40,0,0,0,3,94.0,8,0
0,38,1,0,1,4,58.0,12,1
0,36,1,0,0,1,76.0,8,1
1,34,0,0,1,3,125.0,8,1
0,54,1,0,1,4,79.0,20,0
0,43,1,1,1,2,45.5,8,0
0,51,1,0,0,1,79.0,18,1
0,58,1,0,1,4,128.0,20,1
0,37,1,0,1,2,131.0,12,1
0,41,1,0,1,4,91.0,12,0
0,34,1,0,0,1,56.5,8,1
0,41,1,1,1,2,85.0,12,0
1,26,1,1,1,4,68.0,15,1
0,33,1,1,1,4,312.0,15,1
0,50,0,0,1,4,135.0,8,0
0,55,1,0,1,5,121.0,20,0
0,32,1,0,1,2,120.5,12,0
1,47,1,1,1,2,46.0,15,1
0,45,1,1,0,1,73.0,9,1
1,65,1,1,1,4,95.0,20,0
0,30,0,1,1,4,58.5,8,0
1,29,1,0,0,2,76.0,15,1
0,32,0,0,1,3,76.0,11,0
0,33,1,1,0,2,37.0,8,0
0,67,1,0,1,4,82.0,20,0
0,60,1,1,1,2,99.0,20,1
0,28,1,1,0,1,48.0,18,1
0,71,1,1,1,3,120.0,10,0
0,64,1,1,0,2,61.0,20,1
0,66,1,1,1,2,14.5,20,1
0,36,1,1,0,1,68.5,18,1
0,25,1,1,1,2,200.0,8,1
0,24,1,1,1,5,161.0,17,0
0,33,1,1,1,3,103.0,11,0
0,44,1,1,1,5,70.0,12,1
1,34,1,1,0,1,80.5,14,0
0,36,1,1,0,2,9.0,12,0
0,42,1,1,1,4,75.0,9,0
0,31,0,0,0,1,58.0,17,1
0,37,1,1,1,4,229.0,12,1
1,41,1,1,0,4,83.5,18,0
0,31,1,1,1,2,95.5,8,1
0,63,1,1,1,3,87.0,8,1
1,65,1,0,0,3,137.0,16,0
0,27,0,1,0,1,68.5,8,0
0,34,0,0,1,5,87.0,8,1
0,46,1,1,0,2,83.0,18,1
0,59,0,0,1,4,30.0,8,0
1,41,1,1,1,4,11.0,20,0
0,53,0,1,0,1,43.0,8,1
0,36,1,0,0,2,203.0,8,1
0,60,0,1,1,2,140.0,20,1
0,53,0,1,0,2,23.0,8,1
0,37,1,1,1,4,110.0,8,0
0,32,1,1,1,4,16.0,8,0
1,35,0,0,1,3,129.0,15,0
1,49,1,1,1,4,98.0,18,0
0,63,1,0,1,2,29.0,20,1
0,52,1,0,0,2,33.0,20,0
1,39,1,1,1,6,113.0,15,0
1,34,1,1,0,2,79.0,18,0
0,53,1,0,1,2,143.0,20,1
1,30,1,1,1,3,18.0,18,0
0,53,1,0,0,1,64.0,20,0
1,56,1,1,0,1,20.0,20,0
0,30,1,1,0,3,88.0,8,0
0,42,1,1,0,2,23.0,18,1
0,66,1,1,0,1,45.5,20,1
0,46,1,0,0,6,64.5,8,0
0,60,1,0,1,3,47.0,20,0
1,42,1,1,1,3,145.0,15,1
0,42,1,1,1,6,100.0,12,0
0,32,0,1,0,3,147.0,8,1
0,54,1,0,1,4,72.0,20,0
0,35,1,0,0,2,28.0,8,0
0,44,1,1,1,3,152.5,8,0
0,28,1,1,1,5,133.0,12,0
1,43,1,1,1,5,169.0,15,0
1,46,1,1,1,3,119.0,15,1
1,61,1,1,0,2,4.0,20,0
1,62,1,1,0,2,123.5,13,1
0,40,1,1,1,3,75.0,12,1
0,36,1,0,1,4,86.0,12,0
1,56,0,1,1,2,235.0,20,0
0,55,1,0,1,3,94.0,18,1
1,36,1,1,1,5,58.5,15,0
1,53,1,1,0,3,27.0,16,1
1,54,1,0,0,2,96.0,15,0
0,52,1,1,1,2,50.0,8,1
0,53,0,0,1,2,28.0,8,1
1,26,1,1,1,2,109.0,18,0
1,36,1,1,1,4,13.0,15,0
0,60,1,1,0,1,10.5,8,1
1,48,1,1,1,5,23.0,18,0
0,36,1,1,1,5,69.0,12,1
0,32,1,1,1,6,137.0,11,1
0,23,1,1,1,3,13.0,12,1
0,34,1,0,1,4,36.0,11,0
1,63,1,1,1,5,40.0,20,0
1,46,1,1,1,3,113.0,18,0
1,45,1,1,1,2,45.0,18,0
1,51,1,1,1,5,23.0,13,1
0,32,1,1,1,3,120.0,11,0
0,58,1,1,1,2,86.5,10,0
0,39,0,1,0,2,37.0,8,0
0,30,1,0,1,2,15.0,17,1
0,32,1,1,1,6,111.0,11,0
1,29,1,1,1,5,51.0,15,1
0,34,1,0,0,1,245.0,15,1
0,51,1,1,1,4,445.0,15,0
0,44,1,1,0,2,67.5,9,0
1,41,1,1,1,4,83.0,18,0
1,41,1,1,1,2,138.0,18,0
0,43,1,0,1,2,155.0,12,1
0,71,0,0,0,2,4.0,8,0
0,63,1,0,1,3,118.0,20,1
0,26,0,1,1,4,34.0,8,1
0,56,1,1,1,4,102.0,18,1
0,24,1,0,1,2,60.0,12,1
0,43,1,1,1,4,115.0,18,1
1,35,1,1,1,4,118.0,18,0
0,54,1,1,0,1,60.0,20,1
0,62,1,1,1,4,53.0,10,1
0,52,1,1,1,3,86.0,20,1
0,37,1,1,1,5,198.0,12,1
1,39,1,1,1,4,49.0,18,0
1,48,0,1,1,5,131.0,15,1
0,48,0,1,1,2,124.0,10,0
0,32,0,0,0,1,97.0,17,0
0,30,0,1,0,1,46.5,9,0
1,56,1,1,0,4,18.0,20,0
0,36,0,0,1,4,49.0,8,0
0,36,1,1,1,4,100.0,8,0
1,41,1,1,1,3,61.0,15,1
1,37,1,1,1,3,114.0,15,1
0,43,1,1,1,2,284.0,18,0
0,42,1,1,0,2,43.0,12,1
1,37,0,0,0,2,117.0,15,1
0,26,0,1,0,2,69.0,8,0
1,74,1,1,1,2,106.0,20,0
0,40,1,1,1,6,51.0,8,1
0,78,1,1,0,2,11.0,8,0
0,30,0,1,0,1,82.0,8,0
1,39,1,1,1,2,43.0,15,1
0,44,1,0,1,4,43.0,20,0
1,63,1,1,1,3,65.0,20,0
0,60,1,0,1,2,46.0,20,0
1,51,1,1,1,4,91.0,15,0
0,42,1,0,1,2,328.0,15,0
0,71,1,1,1,3,95.0,20,1
0,34,1,0,1,3,154.5,18,0
1,53,1,1,1,4,43.0,20,0
1,44,1,1,1,4,127.0,15,1
1,36,1,1,1,5,19.0,15,1
0,32,0,1,0,2,40.0,8,1
0,63,1,1,1,2,82.5,20,1
1,68,1,1,1,3,206.0,20,0
1,36,1,1,1,3,80.5,18,0
0,38,1,1,1,4,127.0,12,1
0,32,1,1,1,7,534.0,12,0
0,37,0,1,0,2,63.5,8,0
1,74,1,1,0,1,40.0,20,0
0,50,1,1,1,6,331.0,8,0
1,26,1,1,1,6,10.0,15,1
0,64,1,1,0,1,15.0,20,1
0,55,1,1,0,3,50.0,18,1
0,37,1,1,1,3,90.0,12,0
1,64,1,1,1,5,78.0,20,0
0,56,1,1,1,6,50.0,10,0
1,64,1,1,0,6,97.0,16,1
1,52,1,1,1,3,103.0,20,0
0,47,0,1,0,1,97.0,8,1
0,48,1,0,1,2,207.0,15,1
0,49,1,1,1,4,42.0,18,1
0,29,0,1,0,5,135.0,8,0
0,39,1,1,1,2,151.0,18,1
1,36,0,1,1,6,101.0,15,1
0,31,1,0,1,2,89.0,8,0
1,48,1,1,0,1,99.0,20,0
0,38,1,1,1,5,96.0,12,1
0,43,0,1,1,3,4.0,8,1
0,37,1,0,0,3,41.5,12,1
0,43,0,0,1,2,87.0,18,0
0,40,1,1,0,3,6.0,18,1
0,33,1,1,0,1,25.0,8,1
0,56,0,0,0,2,26.0,8,1
0,42,1,1,1,2,137.0,18,1
1,28,1,1,1,5,38.0,15,1
0,21,0,1,1,3,102.0,12,0
0,33,1,1,0,1,80.5,17,1
0,33,1,1,1,6,44.0,12,1
1,38,1,1,0,1,18.0,18,0
0,62,0,1,0,1,7.0,8,0
0,53,0,1,1,2,51.0,8,0
1,41,1,1,1,5,157.0,15,1
0,31,0,1,1,2,20.0,12,0
1,49,1,1,1,3,47.0,20,0
1,53,1,1,1,4,77.0,20,0
0,25,1,1,1,2,50.0,12,0
0,28,0,1,1,7,140.0,8,1
0,32,1,1,1,5,161.0,12,1
1,54,1,1,1,4,61.0,20,0
0,34,1,0,1,4,45.0,8,1
0,66,1,1,1,3,100.0,10,1
0,59,0,0,0,2,66.0,8,0
0,48,0,1,1,3,59.0,8,0
1,68,1,1,0,1,67.5,20,0
0,33,1,1,1,3,89.0,18,1
1,20,1,1,1,5,49.0,15,0
0,34,0,1,0,1,5.0,8,1
0,34,0,1,0,2,29.0,8,1
0,27,0,0,0,1,91.0,12,0
0,46,0,1,0,1,72.0,8,0
1,34,1,1,0,1,54.0,14,1
0,45,1,1,1,2,40.0,18,1
1,42,1,1,1,3,36.0,15,0
1,47,1,1,1,3,183.0,18,1
1,68,1,1,1,6,110.0,16,1
0,46,0,1,0,1,12.0,8,0
1,34,1,1,1,5,61.0,14,1
1,24,1,1,1,2,90.0,15,1
0,45,1,0,0,5,166.0,8,1
0,36,1,1,1,4,176.0,15,1
0,29,1,1,1,5,163.0,12,1
0,35,0,1,1,3,165.0,12,0
1,31,1,1,1,6,123.0,15,1
0,23,1,1,1,3,56.0,17,1
0,35,0,1,0,6,87.0,12,0
1,42,1,1,0,4,96.0,15,0
1,59,1,1,1,5,35.0,16,0
0,34,1,1,1,5,68.0,8,0
1,23,1,1,1,3,70.0,15,1
1,45,1,1,1,5,98.0,15,0
1,58,1,1,0,2,70.0,20,0
1,31,1,1,1,4,103.0,15,0
0,52,1,1,0,1,19.0,18,1
0,29,1,1,1,6,118.0,12,1
0,34,1,1,1,4,196.0,8,1
1,47,1,1,1,2,75.0,18,0
1,63,1,1,0,1,33.0,20,0
1,44,1,1,1,7,147.0,15,1
0,35,1,1,1,2,175.0,18,1
0,33,0,1,1,4,78.5,8,0
0,53,1,1,0,4,75.0,20,1
0,49,1,1,1,6,49.0,12,1
0,40,0,1,0,1,21.0,9,0
0,34,0,0,1,5,114.0,12,0
1,69,0,1,1,4,11.0,20,0
0,27,1,1,0,4,100.0,12,0
0,54,1,0,1,3,108.0,18,0
0,62,1,1,1,3,68.0,20,1
1,54,0,0,1,5,73.0,16,0
1,51,1,1,1,2,76.0,18,0
0,44,1,1,1,3,180.0,15,1
0,38,1,1,1,2,34.0,18,1
1,28,0,1,0,1,81.0,15,1
0,49,1,1,1,4,19.0,20,1
1,43,1,1,1,4,114.0,15,1
0,33,1,1,0,1,122.0,18,1
0,51,1,0,1,2,13.0,20,1
0,46,1,0,1,2,32.0,20,1
0,27,0,1,1,4,44.0,8,1
0,27,1,0,0,2,38.0,17,1
0,56,1,1,1,4,193.0,15,1
1,39,1,1,1,7,120.0,15,1
1,67,1,1,1,4,66.0,20,0
0,69,1,1,1,2,49.0,10,0
0,39,1,1,1,2,77.0,12,0
0,45,1,1,1,6,499.0,18,1
1,37,1,1,0,4,58.0,18,0
0,44,1,0,0,3,27.0,18,0
0,63,1,0,1,5,29.0,20,0
0,37,1,1,1,3,87.0,12,0
0,51,0,1,0,4,27.0,8,0
0,35,1,1,0,2,41.5,8,1
0,22,1,1,1,3,207.0,17,1
0,31,1,1,0,4,198.5,12,1
1,66,1,1,0,3,27.0,20,0
1,43,1,0,1,2,106.0,18,1
0,47,1,1,1,5,176.0,20,1
1,44,1,1,1,2,114.0,18,0
0,27,1,1,1,2,157.0,12,0
0,64,0,1,1,5,31.0,8,0
0,28,1,1,0,1,55.5,8,0
0,35,1,1,0,1,78.0,9,0
0,66,1,1,1,2,171.0,20,1
0,30,0,0,1,6,61.0,8,0
1,40,1,1,0,3,89.0,15,1
1,52,1,1,0,2,127.0,20,0
1,30,1,1,1,4,111.0,15,0
0,57,1,1,1,6,207.0,12,0
0,29,1,1,1,3,56.0,8,1
1,52,1,1,1,5,98.0,15,1
1,59,1,1,0,4,48.0,16,1
0,39,0,1,1,4,156.0,18,1
0,47,0,1,1,4,49.0,20,1
0,42,1,0,0,1,41.0,9,0
0,37,1,1,0,1,48.0,8,1
0,47,0,1,0,2,95.0,8,0
0,38,1,1,1,3,78.0,18,1
0,36,0,1,1,6,111.0,8,0
1,40,1,1,1,3,56.0,18,0
0,52,1,0,1,2,41.5,20,1
1,39,1,1,0,4,89.0,18,0
1,37,1,1,0,4,143.0,15,0
1,62,1,1,1,2,128.0,16,1
0,37,1,1,1,3,83.0,18,1
0,54,0,1,0,2,16.0,8,0
0,34,1,1,1,4,62.0,8,1
0,34,1,0,0,3,73.0,18,1
1,55,1,1,0,1,113.0,20,0
0,35,1,1,0,3,181.0,8,0
0,50,1,0,1,4,96.5,12,0
0,46,1,1,0,3,39.0,20,1
0,40,1,1,1,4,32.0,18,1
1,38,1,1,1,4,73.0,15,1
1,72,1,1,0,1,29.0,20,0
0,26,1,1,1,5,261.0,15,1
1,36,1,1,1,4,135.0,15,0
0,59,1,1,0,2,42.0,8,1
1,28,0,1,1,4,117.0,8,0
0,31,0,1,1,2,40.5,8,0
0,36,1,1,1,3,97.0,8,1
1,59,1,1,0,1,49.0,20,0
0,60,1,1,1,2,44.0,20,1
0,40,1,1,1,2,91.0,8,1
0,36,1,1,1,2,120.0,12,1
1,59,1,1,0,1,51.0,20,0
0,26,0,1,1,2,45.0,8,1
1,48,1,1,0,1,113.0,18,0
0,36,1,1,1,5,142.0,8,0
0,38,0,1,1,4,47.0,18,1
0,47,1,0,1,4,20.0,20,1
0,56,1,1,1,3,47.0,8,1
0,34,1,1,1,4,50.0,12,1
0,62,0,1,0,1,43.5,8,1
1,38,1,1,0,1,118.0,18,0
0,67,0,1,1,3,318.0,20,1
0,23,0,1,0,1,7.0,8,0
0,33,0,0,1,3,68.5,8,1
0,51,1,0,1,4,41.0,20,0
1,59,1,1,0,1,36.0,20,0
0,24,0,1,1,6,20.0,8,0
0,57,1,0,1,5,143.0,20,1
0,36,0,1,0,2,7.0,8,0
0,27,1,0,1,5,148.0,8,1
1,40,1,1,1,5,45.0,15,0
0,45,1,0,1,2,30.0,8,0
0,35,0,1,0,1,83.5,8,0
0,34,1,1,0,2,25.0,8,1
0,45,0,1,1,3,46.5,8,0
0,59,1,1,0,1,29.0,8,1
0,38,0,0,1,3,147.0,12,1
0,35,1,1,0,2,101.0,12,0
0,42,1,1,0,1,6.0,18,1
0,34,1,0,0,1,167.5,8,1
0,29,0,1,0,1,42.0,8,0
0,41,1,1,0,2,36.0,9,0
0,37,0,1,1,6,25.0,8,1
1,31,1,1,1,2,81.0,18,0
0,42,1,1,1,5,80.0,12,0
0,34,1,1,0,1,68.0,8,1
1,39,1,1,1,3,39.0,15,1
0,40,0,1,0,6,36.0,8,0
0,69,0,1,0,3,5.0,8,0
0,51,0,1,0,1,46.5,8,0
1,60,1,1,1,3,66.0,20,0
0,60,1,0,0,1,13.0,20,1
1,35,1,1,1,3,128.0,15,0
0,41,1,1,1,2,101.0,18,1
0,57,1,1,1,5,69.5,8,1
0,42,0,1,1,4,6.0,8,0
0,32,1,1,1,5,87.0,12,1
0,32,1,1,1,7,49.0,11,1
0,73,1,1,0,2,6.0,8,1
0,58,1,0,1,2,126.0,20,0
0,43,0,1,1,3,49.0,8,1
0,46,1,0,1,4,63.5,8,1
0,62,1,1,0,2,36.0,8,0
0,40,1,1,0,1,47.5,9,1
0,58,1,0,0,1,62.0,20,1
1,45,1,1,0,2,49.0,13,1
0,67,1,0,1,3,27.0,8,0
0,52,0,1,0,2,5.0,8,1
1,43,1,1,1,2,82.0,13,0
0,55,1,1,1,3,115.0,20,1
0,66,0,1,1,3,242.0,8,0
1,51,1,0,1,3,66.0,15,0
0,32,1,1,0,2,41.5,11,1
0,26,1,0,1,3,67.0,12,0
0,42,1,1,1,3,29.0,8,1
0,49,1,1,1,2,60.0,8,0
0,25,0,1,0,3,26.0,18,1
